LiDAR Coverage Area Analysis
==================================================

Total number of LiDAR tiles: 3,152
Total area covered: 115,429.67 hectares
Total area covered: 1,154.30 square kilometers
Total area covered: 1,154,296,712 square meters

Individual Tile Areas:
--------------------------------------------------
Tile Name                                Area (hectares)
ST3_A01_2018_P07_LAS_5.laz               20.31          
ST3_A01_2014_P07_laz_5.laz               20.31          
ST3_A01_2018_P07_LAS_2.laz               20.31          
ST3_A01_2014_P07_laz_2.laz               20.31          
ST3_A01_2018_P04_LAS_0.laz               20.31          
ST3_A01_2018_P04_LAS_2.laz               20.31          
ST3_A01_2018_P04_LAS_3.laz               20.31          
ST3_A01_2018_P04_LAS_1.laz               20.31          
ST3_A01_2018_P02_LAS_0.laz               20.30          
ST3_A01_2018_P02_LAS_2.laz               20.30          
ST3_A01_2018_P02_LAS_3.laz               20.30          
ST3_A01_2018_P02_LAS_1.laz               20.30          
GO1_A01_2018_LAS_53.laz                  20.25          
CAN_A02_2017_LAS_11.laz                  20.23          
PAR_A01_2013_laz_18.laz                  20.22          
FN3_A01_2014_P17_laz_0.laz               20.21          
PAR_A01_2013_laz_optional_4.laz          20.16          
FN3_A01_2014_P19_laz_7.laz               20.07          
CAN_A02_2014_laz_7.laz                   20.02          
CAU_A01_2014_laz_16.laz                  19.99          
FN1_A01_2016_laz_37.laz                  19.98          
FN2_A01_2018_LAS_46.laz                  19.94          
FN3_A01_2014_P08_laz_11.laz              19.93          
FNA_A01_2018_LAS_19.laz                  19.91          
FN3_A01_2014_P15_laz_2.laz               19.91          
CAU_A01_2012_laz_16.laz                  19.90          
ST3_A01_2018_P30_LAS_1.laz               19.88          
PRG_A01_2013_P23a_laz_0.laz              19.85          
ST2_A01_2013_laz_61.laz                  19.81          
FST_A01a_2015_laz_3.laz                  19.76          
ST2_A01_2016_laz_24.laz                  19.76          
FN3_A01_2014_P20_laz_3.laz               19.74          
CAG_A01_2013_laz_7.laz                   19.72          
ST3_A01_2014_P01_laz_3.laz               19.66          
PRG_A01_2013_P05b_laz_7.laz              19.62          
FN3_A01_2014_P20_laz_2.laz               19.60          
PRG_A01_2013_P05a_laz_6.laz              19.60          
FN3_A01_2014_P08_laz_10.laz              19.59          
HUM_A01_2013_laz_11.laz                  19.57          
JAM_A05_2014_laz_14.laz                  19.52          
FN1_A01_2016_laz_17.laz                  19.46          
PRG_A01_2013_P21b_laz_2.laz              19.44          
PRG_A01_2013_P21a_laz_2.laz              19.42          
DUC_A01_2012_laz_9.laz                   19.42          
TAP_A03_2012_laz_15.laz                  19.40          
TAP_A03_2016_laz_0.laz                   19.39          
TAP_A03_2013_laz_6.laz                   19.39          
FN3_A01_2014_P07_laz_6.laz               19.37          
CON_A01_2015_LAS_191.laz                 19.35          
PRG_A01_2013_P29b_laz_6.laz              19.31          
PRG_A01_2013_P29a_laz_2.laz              19.31          
PAR_A01_2013_laz_9.laz                   19.29          
JAM_A04_2014_laz_0.laz                   19.26          
FN3_A01_2014_P29_laz_7.laz               19.25          
PAR_A01_2013_laz_optional_5.laz          19.24          
ST3_A01_2014_P01_laz_1.laz               19.20          
DUC_A01_2012_laz_8.laz                   19.16          
FN3_A01_2014_P07_laz_8.laz               19.15          
FN3_A01_2014_P18_laz_3.laz               19.15          
SAN_A02_2014_laz_14.laz                  19.06          
FST_A01b_2014_laz_5.laz                  19.04          
ST3_A01_2014_P06_laz_1.laz               19.02          
ST3_A01_2018_P18_LAS_5.laz               19.02          
ST1_A01_2016_laz_9.laz                   18.93          
DUC_A01_2012_laz_15.laz                  18.90          
ST1_A01_2013_laz_33.laz                  18.90          
FST_A01a_2014_laz_1.laz                  18.89          
FN1_A01_2016_laz_47.laz                  18.83          
ST3_A01_2014_P18_laz_0.laz               18.71          
JAM_A03_2014_laz_6.laz                   18.70          
JAC_A01_2015_laz_6.laz                   18.68          
ST3_A01_2014_P30_laz_7.laz               18.66          
PRG_A01_2013_P16a_laz_2.laz              18.63          
FN3_A01_2014_P05_laz_4.laz               18.62          
CAU_A01_2014_laz_2.laz                   18.61          
ST3_A01_2018_P03_LAS_5.laz               18.60          
FN3_A01_2014_P05_laz_7.laz               18.56          
CAN_A02_2017_LAS_0.laz                   18.55          
CAN_A02_2014_laz_10.laz                  18.54          
CAU_A01_2012_laz_2.laz                   18.53          
FN2_A01_2018_LAS_23.laz                  18.52          
ST3_A01_2014_P16_laz_10.laz              18.51          
ST3_A01_2014_P16_laz_3.laz               18.51          
ST3_A01_2014_P16_laz_6.laz               18.51          
ST3_A01_2014_P16_laz_7.laz               18.51          
FN3_A01_2014_P08_laz_9.laz               18.51          
GO1_A01_2014_laz_48.laz                  18.46          
CAN_A01_2014_laz_3.laz                   18.34          
GO1_A01_2018_LAS_13.laz                  18.32          
FN3_A01_2014_P02_laz_5.laz               18.27          
FN3_A01_2014_P10_laz_1.laz               18.23          
ST2_A01_2013_laz_32.laz                  18.19          
ST3_A01_2014_P03_laz_6.laz               18.14          
ST2_A01_2016_laz_19.laz                  18.12          
GO1_A01_2014_laz_36.laz                  18.05          
SAN_A02_2014_laz_16.laz                  18.04          
FST_A06_2015_laz_7.laz                   18.00          
FST_A06_2015_laz_2.laz                   18.00          
FST_A06_2015_laz_1.laz                   18.00          
GO1_A01_2018_LAS_1.laz                   17.98          
ST3_A01_2014_P13_laz_6.laz               17.97          
FN1_A01_2018_LAS_14.laz                  17.94          
PRG_A01_2013_P27a_laz_3.laz              17.87          
PRG_A01_2013_P27a_laz_1.laz              17.73          
ST3_A01_2018_P27_LAS_3.laz               17.71          
FN1_A01_2016_laz_55.laz                  17.69          
PRG_A01_2013_P07b_laz_5.laz              17.67          
PRG_A01_2013_P07a_laz_5.laz              17.65          
ST3_A01_2014_P21_laz_2.laz               17.56          
JAM_A06_2015_laz_0.laz                   17.55          
ST3_A01_2014_P22_laz_0.laz               17.43          
FN3_A01_2014_P08_laz_8.laz               17.42          
FST_A05_2014_laz_13.laz                  17.36          
SFX_A01_2012_laz_9.laz                   17.35          
TAP_A01_2012_laz_4.laz                   17.33          
CON_A01_2015_LAS_216.laz                 17.28          
TAP_A03_2018_LAS_6.laz                   17.26          
CAU_A01_2014_laz_9.laz                   17.24          
ST3_A01_2014_P28_laz_5.laz               17.18          
CAU_A01_2012_laz_8.laz                   17.18          
DUC_A01_2017_LAS_12.laz                  17.13          
SDM_A01_2012_laz_4.laz                   17.12          
FST_A05_2014_laz_8.laz                   17.05          
FN3_A01_2014_P30_laz_5.laz               17.05          
FNB_A01_2014_laz_3.laz                   17.01          
ST1_A01_2016_laz_7.laz                   16.95          
CON_A01_2015_LAS_87.laz                  16.93          
ST1_A01_2013_laz_38.laz                  16.92          
FST_A05_2014_laz_7.laz                   16.74          
FN3_A01_2014_P25_laz_0.laz               16.71          
TAP_A02_2016_laz_0.laz                   16.64          
TAP_A02_2012_laz_0.laz                   16.63          
TAP_A02_2013_laz_4.laz                   16.63          
PRG_A01_2013_P25a_laz_3.laz              16.62          
FN1_A01_2016_laz_45.laz                  16.54          
DUC_A01_2017_LAS_11.laz                  16.53          
SAN_A02_2014_laz_2.laz                   16.51          
BA3_A02_2014_laz_0.laz                   16.50          
ST3_A01_2014_P05_laz_3.laz               16.47          
ST2_A01_2013_laz_23.laz                  16.46          
FNB_A01_2014_laz_15.laz                  16.44          
FST_A05_2014_laz_1.laz                   16.44          
ST2_A01_2013_laz_2.laz                   16.43          
ST2_A01_2013_laz_13.laz                  16.43          
PRG_A01_2013_P29b_laz_3.laz              16.43          
ST2_A01_2016_laz_66.laz                  16.43          
TAP_A01_2012_laz_5.laz                   16.43          
PRG_A01_2013_P29a_laz_6.laz              16.42          
ST2_A01_2016_laz_58.laz                  16.40          
ST2_A01_2016_laz_15.laz                  16.39          
FN3_A01_2014_P08_laz_7.laz               16.33          
ST3_A01_2014_P02_laz_4.laz               16.32          
ST3_A01_2014_P02_laz_5.laz               16.32          
ST3_A01_2014_P02_laz_2.laz               16.32          
ST3_A01_2014_P02_laz_11.laz              16.32          
BA3_A02_2014_laz_2.laz                   16.31          
ST3_A01_2014_P26_laz_4.laz               16.26          
ST3_A01_2014_P15_laz_5.laz               16.25          
GO1_A01_2014_laz_46.laz                  16.18          
FN3_A01_2014_P12_laz_0.laz               16.17          
PRG_A01_2013_P15a_laz_1.laz              16.14          
FST_A05_2014_laz_0.laz                   16.13          
PRG_A01_2013_P23a_laz_4.laz              16.09          
GO1_A01_2018_LAS_14.laz                  16.06          
ST1_A01_2016_laz_3.laz                   15.97          
ST1_A01_2013_laz_57.laz                  15.96          
DUC_A01_2017_LAS_5.laz                   15.93          
FST_A06_2014_laz_2.laz                   15.87          
FST_A05_2014_laz_5.laz                   15.82          
COT_A01_2011_laz_0.laz                   15.77          
GO1_A01_2014_laz_25.laz                  15.77          
FNB_A01_2014_laz_4.laz                   15.74          
GO1_A01_2018_LAS_18.laz                  15.71          
JAM_A05_2014_laz_15.laz                  15.60          
JAM_A05_2014_laz_8.laz                   15.60          
JAM_A05_2014_laz_11.laz                  15.60          
JAM_A05_2014_laz_6.laz                   15.60          
JAM_A05_2014_laz_2.laz                   15.60          
JAM_A05_2014_laz_13.laz                  15.60          
FST_A06_2014_laz_5.laz                   15.56          
FST_A01a_2015_laz_5.laz                  15.43          
FN1_A01_2016_laz_20.laz                  15.40          
FST_A06_2015_laz_8.laz                   15.37          
PRG_A01_2013_P25a_laz_5.laz              15.35          
BA3_A02_2014_laz_9.laz                   15.26          
FST_A06_2014_laz_4.laz                   15.26          
FNA_A01_2013_laz_19.laz                  15.14          
FNA_A01_2013_laz_14.laz                  15.14          
ST3_A01_2014_P03_laz_5.laz               15.10          
PRG_A01_2013_P13a_laz_0.laz              15.08          
ST3_A01_2018_P09_LAS_5.laz               15.04          
HUM_A01_2018_LAS_7.laz                   15.04          
ST3_A01_2014_P12_laz_5.laz               15.01          
FN3_A01_2014_P25_laz_8.laz               15.01          
FST_A06_2014_laz_0.laz                   14.95          
BAR_A01_2014_laz_10.laz                  14.94          
FN3_A01_2014_P26_laz_3.laz               14.93          
FST_A07_2015_laz_3.laz                   14.91          
ST3_A01_2014_P20_laz_5.laz               14.89          
ST2_A01_2013_laz_36.laz                  14.81          
PRG_A01_2013_P18a_laz_5.laz              14.80          
PAR_A01_2013_laz_3.laz                   14.80          
PRG_A01_2013_P18b_laz_2.laz              14.79          
PAR_A01_2013_laz_optional_2.laz          14.76          
ST2_A01_2016_laz_45.laz                  14.73          
ST2_A01_2016_laz_67.laz                  14.73          
FST_A01a_2014_laz_4.laz                  14.72          
TAN_A01_2012_laz_17.laz                  14.69          
ST2_A01_2013_laz_59.laz                  14.68          
TAN_A01_2014_laz_2.laz                   14.67          
PRG_A01_2013_P20a_laz_2.laz              14.64          
ST1_A01_2016_laz_60.laz                  14.62          
ST1_A01_2013_laz_68.laz                  14.62          
PRG_A01_2013_P22a_laz_4.laz              14.59          
PRG_A01_2013_P12a_laz_8.laz              14.51          
PRG_A01_2013_P12b_laz_2.laz              14.50          
FN3_A01_2014_P24_laz_5.laz               14.46          
CON_A01_2015_LAS_179.laz                 14.46          
JAM_A07_2015_laz_7.laz                   14.42          
ST3_A01_2018_P06_LAS_1.laz               14.39          
ST3_A01_2014_P23_laz_11.laz              14.34          
ST3_A01_2014_P23_laz_6.laz               14.34          
ST3_A01_2014_P23_laz_8.laz               14.34          
TAN_A01_2014_laz_9.laz                   14.34          
ST3_A01_2014_P23_laz_2.laz               14.34          
TAN_A01_2012_laz_11.laz                  14.34          
FST_A06_2014_laz_1.laz                   14.31          
FN3_A01_2014_P28_laz_4.laz               14.27          
FN1_A01_2016_laz_4.laz                   14.25          
